OGNTsort	OGNTa
069395	θεωρῶ
069396	τοὺς
069397	οὐρανοὺς
069398	διηνοιγμένους
069399	καὶ
069400	τὸν
069401	Υἱὸν
069402	τοῦ
069403	ἀνθρώπου
069404	ἐκ
069405	δεξιῶν
069406	ἑστῶτα
069407	τοῦ
069408	Θεοῦ
069409	Κράξαντες
069410	δὲ
069411	φωνῇ
069412	μεγάλῃ
069413	συνέσχον
069414	τὰ
069415	ὦτα
069416	αὐτῶν
069417	καὶ
069418	ὥρμησαν
069419	ὁμοθυμαδὸν
069420	ἐπ᾽
069421	αὐτόν
069422	καὶ
069423	ἐκβαλόντες
069424	ἔξω
069425	τῆς
069426	πόλεως
069427	ἐλιθοβόλουν
069428	καὶ
069429	οἱ
069430	μάρτυρες
069431	ἀπέθεντο
069432	τὰ
069433	ἱμάτια
069434	αὐτῶν
069435	παρὰ
069436	τοὺς
069437	πόδας
069438	νεανίου
069439	καλουμένου
069440	Σαύλου
069441	Καὶ
069442	ἐλιθοβόλουν
069443	τὸν
069444	Στέφανον
069445	ἐπικαλούμενον
069446	καὶ
069447	λέγοντα
069448	Κύριε
069449	Ἰησοῦ
069450	δέξαι
069451	τὸ
069452	πνεῦμά
069453	μου
069454	θεὶς
069455	δὲ
069456	τὰ
069457	γόνατα
069458	ἔκραξεν
069459	φωνῇ
069460	μεγάλῃ
069461	Κύριε
069462	μὴ
069463	στήσῃς
069464	αὐτοῖς
069465	ταύτην
069466	τὴν
069467	ἁμαρτίαν
069468	καὶ
069469	τοῦτο
069470	εἰπὼν
069471	ἐκοιμήθη
069472	Σαῦλος
069473	δὲ
069474	ἦν
069475	συνευδοκῶν
069476	τῇ
069477	ἀναιρέσει
069478	αὐτοῦ
069479	Ἐγένετο
069480	δὲ
069481	ἐν
069482	ἐκείνῃ
069483	τῇ
069484	ἡμέρᾳ
069485	διωγμὸς
069486	μέγας
069487	ἐπὶ
069488	τὴν
069489	ἐκκλησίαν
069490	τὴν
069491	ἐν
069492	Ἱεροσολύμοις
069493	πάντες
069494	δὲ
069495	διεσπάρησαν
069496	κατὰ
069497	τὰς
069498	χώρας
069499	τῆς
069500	Ἰουδαίας
069501	καὶ
069502	Σαμαρείας
069503	πλὴν
069504	τῶν
069505	ἀποστόλων
069506	συνεκόμισαν
069507	δὲ
069508	τὸν
069509	Στέφανον
069510	ἄνδρες
069511	εὐλαβεῖς
069512	καὶ
069513	ἐποίησαν
069514	κοπετὸν
069515	μέγαν
069516	ἐπ᾽
069517	αὐτῷ
069518	Σαῦλος
069519	δὲ
069520	ἐλυμαίνετο
069521	τὴν
069522	ἐκκλησίαν
069523	κατὰ
069524	τοὺς
069525	οἴκους
069526	εἰσπορευόμενος
069527	σύρων
069528	τε
069529	ἄνδρας
069530	καὶ
069531	γυναῖκας
069532	παρεδίδου
069533	εἰς
069534	φυλακήν
069535	Οἱ
069536	μὲν
069537	οὖν
069538	διασπαρέντες
069539	διῆλθον
069540	εὐαγγελιζόμενοι
069541	τὸν
069542	λόγον
069543	Φίλιππος
069544	δὲ
069545	κατελθὼν
069546	εἰς
069547	τὴν
069548	πόλιν
069549	τῆς
069550	Σαμαρείας
069551	ἐκήρυσσεν
069552	αὐτοῖς
069553	τὸν
069554	Χριστόν
069555	προσεῖχον
069556	δὲ
069557	οἱ
069558	ὄχλοι
069559	τοῖς
069560	λεγομένοις
069561	ὑπὸ
069562	τοῦ
069563	Φιλίππου
069564	ὁμοθυμαδὸν
069565	ἐν
069566	τῷ
069567	ἀκούειν
069568	αὐτοὺς
069569	καὶ
069570	βλέπειν
069571	τὰ
069572	σημεῖα
069573	ἃ
069574	ἐποίει
069575	πολλοὶ
069576	γὰρ
069577	τῶν
069578	ἐχόντων
069579	πνεύματα
069580	ἀκάθαρτα
069581	βοῶντα
069582	φωνῇ
069583	μεγάλῃ
069584	ἐξήρχοντο
069585	πολλοὶ
069586	δὲ
069587	παραλελυμένοι
069588	καὶ
069589	χωλοὶ
069590	ἐθεραπεύθησαν
069591	ἐγένετο
069592	δὲ
069593	πολλὴ
069594	χαρὰ
069595	ἐν
069596	τῇ
069597	πόλει
069598	ἐκείνῃ
069599	Ἀνὴρ
069600	δέ
069601	τις
069602	ὀνόματι
069603	Σίμων
069604	προϋπῆρχεν
069605	ἐν
069606	τῇ
069607	πόλει
069608	μαγεύων
069609	καὶ
069610	ἐξιστάνων
069611	τὸ
069612	ἔθνος
069613	τῆς
069614	Σαμαρείας
069615	λέγων
069616	εἶναί
069617	τινα
069618	ἑαυτὸν
069619	μέγαν
069620	ᾧ
069621	προσεῖχον
069622	πάντες
069623	ἀπὸ
069624	μικροῦ
069625	ἕως
069626	μεγάλου
069627	λέγοντες
069628	Οὗτός
069629	ἐστιν
069630	ἡ
069631	δύναμις
069632	τοῦ
069633	Θεοῦ
069634	ἡ
069635	καλουμένη
069636	Μεγάλη
069637	προσεῖχον
069638	δὲ
069639	αὐτῷ
069640	διὰ
069641	τὸ
069642	ἱκανῷ
069643	χρόνῳ
069644	ταῖς
069645	μαγείαις
069646	ἐξεστακέναι
069647	αὐτούς
069648	Ὅτε
069649	δὲ
069650	ἐπίστευσαν
069651	τῷ
069652	Φιλίππῳ
069653	εὐαγγελιζομένῳ
069654	περὶ
069655	τῆς
069656	βασιλείας
069657	τοῦ
069658	Θεοῦ
069659	καὶ
069660	τοῦ
069661	ὀνόματος
069662	Ἰησοῦ
069663	Χριστοῦ
069664	ἐβαπτίζοντο
069665	ἄνδρες
069666	τε
069667	καὶ
069668	γυναῖκες
069669	ὁ
069670	δὲ
069671	Σίμων
069672	καὶ
069673	αὐτὸς
069674	ἐπίστευσεν
069675	καὶ
069676	βαπτισθεὶς
069677	ἦν
069678	προσκαρτερῶν
069679	τῷ
069680	Φιλίππῳ
069681	θεωρῶν
069682	τε
069683	σημεῖα
069684	καὶ
069685	δυνάμεις
069686	μεγάλας
069687	γινομένας
069688	ἐξίστατο
069689	Ἀκούσαντες
069690	δὲ
069691	οἱ
069692	ἐν
069693	Ἱεροσολύμοις
069694	ἀπόστολοι
069695	ὅτι
069696	δέδεκται
069697	ἡ
069698	Σαμάρεια
069699	τὸν
069700	λόγον
069701	τοῦ
069702	Θεοῦ
069703	ἀπέστειλαν
069704	πρὸς
069705	αὐτοὺς
069706	Πέτρον
069707	καὶ
069708	Ἰωάννην
069709	οἵτινες
069710	καταβάντες
069711	προσηύξαντο
069712	περὶ
069713	αὐτῶν
069714	ὅπως
069715	λάβωσιν
069716	Πνεῦμα
069717	Ἅγιον
069718	οὐδέπω
069719	γὰρ
069720	ἦν
069721	ἐπ᾽
069722	οὐδενὶ
069723	αὐτῶν
069724	ἐπιπεπτωκός
069725	μόνον
069726	δὲ
069727	βεβαπτισμένοι
069728	ὑπῆρχον
069729	εἰς
069730	τὸ
069731	ὄνομα
069732	τοῦ
069733	κυρίου
069734	Ἰησοῦ
069735	τότε
069736	ἐπετίθεσαν
069737	τὰς
069738	χεῖρας
069739	ἐπ᾽
069740	αὐτούς
069741	καὶ
069742	ἐλάμβανον
069743	Πνεῦμα
069744	Ἅγιον
069745	Ἰδὼν
069746	δὲ
069747	ὁ
069748	Σίμων
069749	ὅτι
069750	διὰ
069751	τῆς
069752	ἐπιθέσεως
069753	τῶν
069754	χειρῶν
069755	τῶν
069756	ἀποστόλων
069757	δίδοται
069758	τὸ
069759	Πνεῦμα
069760	προσήνεγκεν
069761	αὐτοῖς
069762	χρήματα
069763	λέγων
069764	Δότε
069765	κἀμοὶ
069766	τὴν
069767	ἐξουσίαν
069768	ταύτην
069769	ἵνα
069770	ᾧ
069771	ἐὰν
069772	ἐπιθῶ
069773	τὰς
069774	χεῖρας
069775	λαμβάνῃ
069776	Πνεῦμα
069777	Ἅγιον
069778	Πέτρος
069779	δὲ
069780	εἶπεν
069781	πρὸς
069782	αὐτόν
069783	Τὸ
069784	ἀργύριόν
069785	σου
069786	σὺν
069787	σοὶ
069788	εἴη
069789	εἰς
069790	ἀπώλειαν
069791	ὅτι
069792	τὴν
069793	δωρεὰν
069794	τοῦ
069795	Θεοῦ
069796	ἐνόμισας
069797	διὰ
069798	χρημάτων
069799	κτᾶσθαι
069800	οὐκ
069801	ἔστιν
069802	σοι
069803	μερὶς
069804	οὐδὲ
069805	κλῆρος
069806	ἐν
069807	τῷ
069808	λόγῳ
069809	τούτῳ
069810	ἡ
069811	γὰρ
069812	καρδία
069813	σου
069814	οὐκ
069815	ἔστιν
069816	εὐθεῖα
069817	ἔναντι
069818	τοῦ
069819	Θεοῦ
069820	μετανόησον
069821	οὖν
069822	ἀπὸ
069823	τῆς
069824	κακίας
069825	σου
069826	ταύτης
069827	καὶ
069828	δεήθητι
069829	τοῦ
069830	Κυρίου
069831	εἰ
069832	ἄρα
069833	ἀφεθήσεταί
069834	σοι
069835	ἡ
069836	ἐπίνοια
069837	τῆς
069838	καρδίας
069839	σου
069840	εἰς
069841	γὰρ
069842	χολὴν
069843	πικρίας
069844	καὶ
069845	σύνδεσμον
069846	ἀδικίας
069847	ὁρῶ
069848	σε
069849	ὄντα
069850	Ἀποκριθεὶς
069851	δὲ
069852	ὁ
069853	Σίμων
069854	εἶπεν
069855	Δεήθητε
069856	ὑμεῖς
069857	ὑπὲρ
069858	ἐμοῦ
069859	πρὸς
069860	τὸν
069861	Κύριον
069862	ὅπως
069863	μηδὲν
069864	ἐπέλθῃ
069865	ἐπ᾽
069866	ἐμὲ
069867	ὧν
069868	εἰρήκατε
069869	Οἱ
069870	μὲν
069871	οὖν
069872	διαμαρτυράμενοι
069873	καὶ
069874	λαλήσαντες
069875	τὸν
069876	λόγον
069877	τοῦ
069878	Κυρίου
069879	ὑπέστρεφον
069880	εἰς
069881	Ἱεροσόλυμα
069882	πολλάς
069883	τε
069884	κώμας
069885	τῶν
069886	Σαμαριτῶν
069887	εὐηγγελίζοντο
069888	Ἄγγελος
069889	δὲ
069890	Κυρίου
069891	ἐλάλησεν
069892	πρὸς
069893	Φίλιππον
069894	λέγων
069895	Ἀνάστηθι
069896	καὶ
069897	πορεύου
069898	κατὰ
069899	μεσημβρίαν
069900	ἐπὶ
069901	τὴν
069902	ὁδὸν
069903	τὴν
069904	καταβαίνουσαν
069905	ἀπὸ
069906	Ἰερουσαλὴμ
069907	εἰς
069908	Γάζαν
069909	αὕτη
069910	ἐστὶν
069911	ἔρημος
069912	καὶ
069913	ἀναστὰς
069914	ἐπορεύθη
069915	καὶ
069916	ἰδοὺ
069917	ἀνὴρ
069918	Αἰθίοψ
069919	εὐνοῦχος
069920	δυνάστης
069921	Κανδάκης
069922	βασιλίσσης
069923	Αἰθιόπων
069924	ὃς
069925	ἦν
069926	ἐπὶ
069927	πάσης
069928	τῆς
069929	γάζης
069930	αὐτῆς
069931	ὃς
069932	ἐληλύθει
069933	προσκυνήσων
069934	εἰς
069935	Ἰερουσαλήμ
069936	ἦν
069937	τε
069938	ὑποστρέφων
069939	καὶ
069940	καθήμενος
069941	ἐπὶ
069942	τοῦ
069943	ἅρματος
069944	αὐτοῦ
069945	καὶ
069946	ἀνεγίνωσκεν
069947	τὸν
069948	προφήτην
069949	Ἠσαΐαν
069950	Εἶπεν
069951	δὲ
069952	τὸ
069953	Πνεῦμα
069954	τῷ
069955	Φιλίππῳ
069956	Πρόσελθε
069957	καὶ
069958	κολλήθητι
069959	τῷ
069960	ἅρματι
069961	τούτῳ
069962	Προσδραμὼν
069963	δὲ
069964	ὁ
069965	Φίλιππος
069966	ἤκουσεν
069967	αὐτοῦ
069968	ἀναγινώσκοντος
069969	Ἠσαΐαν
069970	τὸν
069971	προφήτην
069972	καὶ
069973	εἶπεν
069974	Ἆρά
069975	γε
069976	γινώσκεις
069977	ἃ
069978	ἀναγινώσκεις
069979	Ὁ
069980	δὲ
069981	εἶπεν
069982	Πῶς
069983	γὰρ
069984	ἂν
069985	δυναίμην
069986	ἐὰν
069987	μή
069988	τις
069989	ὁδηγήσει
069990	με
069991	παρεκάλεσέν
069992	τε
069993	τὸν
069994	Φίλιππον
069995	ἀναβάντα
069996	καθίσαι
069997	σὺν
069998	αὐτῷ
069999	Ἡ
070000	δὲ
070001	περιοχὴ
070002	τῆς
070003	γραφῆς
070004	ἣν
070005	ἀνεγίνωσκεν
070006	ἦν
070007	αὕτη
070008	Ὡς
070009	πρόβατον
070010	ἐπὶ
070011	σφαγὴν
070012	ἤχθη
070013	καὶ
070014	ὡς
070015	ἀμνὸς
070016	ἐναντίον
070017	τοῦ
070018	κείραντος
070019	αὐτὸν
070020	ἄφωνος
070021	οὕτως
070022	οὐκ
070023	ἀνοίγει
070024	τὸ
070025	στόμα
070026	αὐτοῦ
070027	Ἐν
070028	τῇ
070029	ταπεινώσει
070030	αὐτοῦ
070031	ἡ
070032	κρίσις
070033	αὐτοῦ
070034	ἤρθη
070035	τὴν
070036	γενεὰν
070037	αὐτοῦ
070038	τίς
070039	διηγήσεται
070040	ὅτι
070041	αἴρεται
070042	ἀπὸ
070043	τῆς
070044	γῆς
070045	ἡ
070046	ζωὴ
070047	αὐτοῦ
070048	Ἀποκριθεὶς
070049	δὲ
070050	ὁ
070051	εὐνοῦχος
070052	τῷ
070053	Φιλίππῳ
070054	εἶπεν
070055	Δέομαί
070056	σου
070057	περὶ
070058	τίνος
070059	ὁ
070060	προφήτης
070061	λέγει
070062	τοῦτο
070063	περὶ
070064	ἑαυτοῦ
070065	ἢ
070066	περὶ
070067	ἑτέρου
070068	τινός
070069	Ἀνοίξας
070070	δὲ
070071	ὁ
070072	Φίλιππος
070073	τὸ
070074	στόμα
070075	αὐτοῦ
070076	καὶ
070077	ἀρξάμενος
070078	ἀπὸ
070079	τῆς
070080	γραφῆς
070081	ταύτης
070082	εὐηγγελίσατο
070083	αὐτῷ
070084	τὸν
070085	Ἰησοῦν
070086	Ὡς
070087	δὲ
070088	ἐπορεύοντο
070089	κατὰ
070090	τὴν
070091	ὁδόν
070092	ἦλθον
070093	ἐπί
070094	τι
070095	ὕδωρ
070096	καί
070097	φησιν
070098	ὁ
070099	εὐνοῦχος
070100	Ἰδοὺ
070101	ὕδωρ
070102	τί
070103	κωλύει
070104	με
070105	βαπτισθῆναι
070106	καὶ
070107	ἐκέλευσεν
070108	στῆναι
070109	τὸ
070110	ἅρμα
070111	καὶ
070112	κατέβησαν
070113	ἀμφότεροι
070114	εἰς
070115	τὸ
070116	ὕδωρ
070117	ὅ
070118	τε
070119	Φίλιππος
070120	καὶ
070121	ὁ
070122	εὐνοῦχος
070123	καὶ
070124	ἐβάπτισεν
070125	αὐτόν
070126	Ὅτε
070127	δὲ
070128	ἀνέβησαν
070129	ἐκ
070130	τοῦ
070131	ὕδατος
070132	Πνεῦμα
070133	Κυρίου
070134	ἥρπασεν
070135	τὸν
070136	Φίλιππον
070137	καὶ
070138	οὐκ
070139	εἶδεν
070140	αὐτὸν
070141	οὐκέτι
070142	ὁ
070143	εὐνοῦχος
070144	ἐπορεύετο
070145	γὰρ
070146	τὴν
070147	ὁδὸν
070148	αὐτοῦ
070149	χαίρων
070150	Φίλιππος
070151	δὲ
070152	εὑρέθη
070153	εἰς
070154	Ἄζωτον
070155	καὶ
070156	διερχόμενος
070157	εὐηγγελίζετο
070158	τὰς
070159	πόλεις
070160	πάσας
070161	ἕως
070162	τοῦ
070163	ἐλθεῖν
070164	αὐτὸν
070165	εἰς
070166	Καισάρειαν
070167	Ὁ
070168	Δὲ
070169	Σαῦλος
070170	ἔτι
070171	ἐμπνέων
070172	ἀπειλῆς
070173	καὶ
070174	φόνου
070175	εἰς
070176	τοὺς
070177	μαθητὰς
070178	τοῦ
070179	Κυρίου
070180	προσελθὼν
070181	τῷ
070182	ἀρχιερεῖ
070183	ᾐτήσατο
070184	παρ᾽
070185	αὐτοῦ
070186	ἐπιστολὰς
070187	εἰς
070188	Δαμασκὸν
070189	πρὸς
070190	τὰς
070191	συναγωγάς
070192	ὅπως
070193	ἐάν
070194	τινας
070195	εὕρῃ
070196	τῆς
070197	Ὁδοῦ
070198	ὄντας
070199	ἄνδρας
070200	τε
070201	καὶ
070202	γυναῖκας
070203	δεδεμένους
070204	ἀγάγῃ
070205	εἰς
070206	Ἰερουσαλήμ
070207	Ἐν
070208	δὲ
070209	τῷ
070210	πορεύεσθαι
070211	ἐγένετο
070212	αὐτὸν
070213	ἐγγίζειν
070214	τῇ
070215	Δαμασκῷ
070216	ἐξαίφνης
070217	τε
070218	αὐτὸν
070219	περιήστραψεν
070220	φῶς
070221	ἐκ
070222	τοῦ
070223	οὐρανοῦ
070224	καὶ
070225	πεσὼν
070226	ἐπὶ
070227	τὴν
070228	γῆν
070229	ἤκουσεν
070230	φωνὴν
070231	λέγουσαν
070232	αὐτῷ
070233	Σαοὺλ
070234	Σαούλ
070235	τί
070236	με
070237	διώκεις
070238	Εἶπεν
070239	δέ
070240	Τίς
070241	εἶ
070242	Κύριε
070243	Ὁ
070244	δέ
070245	Ἐγώ
070246	εἰμι
070247	Ἰησοῦς
070248	ὃν
070249	σὺ
070250	διώκεις
070251	ἀλλὰ
070252	ἀνάστηθι
070253	καὶ
070254	εἴσελθε
070255	εἰς
070256	τὴν
070257	πόλιν
070258	καὶ
070259	λαληθήσεταί
070260	σοι
070261	ὅ
070262	τί
070263	σε
070264	δεῖ
070265	ποιεῖν
070266	Οἱ
070267	δὲ
070268	ἄνδρες
070269	οἱ
070270	συνοδεύοντες
070271	αὐτῷ
070272	εἱστήκεισαν
070273	ἐνεοί
070274	ἀκούοντες
070275	μὲν
070276	τῆς
070277	φωνῆς
070278	μηδένα
070279	δὲ
070280	θεωροῦντες
070281	ἠγέρθη
070282	δὲ
070283	Σαῦλος
070284	ἀπὸ
070285	τῆς
070286	γῆς
070287	ἀνεῳγμένων
070288	δὲ
070289	τῶν
070290	ὀφθαλμῶν
070291	αὐτοῦ
070292	οὐδὲν
070293	ἔβλεπεν
070294	χειραγωγοῦντες
070295	δὲ
070296	αὐτὸν
070297	εἰσήγαγον
070298	εἰς
070299	Δαμασκόν
070300	καὶ
070301	ἦν
070302	ἡμέρας
070303	τρεῖς
070304	μὴ
070305	βλέπων
070306	καὶ
070307	οὐκ
070308	ἔφαγεν
070309	οὐδὲ
070310	ἔπιεν
070311	Ἦν
070312	δέ
070313	τις
070314	μαθητὴς
070315	ἐν
070316	Δαμασκῷ
070317	ὀνόματι
070318	Ἁνανίας
070319	καὶ
070320	εἶπεν
070321	πρὸς
070322	αὐτὸν
070323	ἐν
070324	ὁράματι
070325	ὁ
070326	Κύριος
070327	Ἁνανία
070328	Ὁ
070329	δὲ
070330	εἶπεν
070331	Ἰδοὺ
070332	ἐγώ
070333	Κύριε
070334	Ὁ
070335	δὲ
070336	Κύριος
070337	πρὸς
070338	αὐτόν
070339	Ἀναστὰς
070340	πορεύθητι
070341	ἐπὶ
070342	τὴν
070343	ῥύμην
070344	τὴν
070345	καλουμένην
070346	Εὐθεῖαν
070347	καὶ
070348	ζήτησον
070349	ἐν
070350	οἰκίᾳ
070351	Ἰούδα
070352	Σαῦλον
070353	ὀνόματι
070354	Ταρσέα
070355	ἰδοὺ
070356	γὰρ
070357	προσεύχεται
070358	καὶ
070359	εἶδεν
070360	ἄνδρα
070361	ἐν
070362	ὁράματι
070363	Ἁνανίαν
070364	ὀνόματι
070365	εἰσελθόντα
070366	καὶ
070367	ἐπιθέντα
070368	αὐτῷ
070369	τὰς
070370	χεῖρας
070371	ὅπως
070372	ἀναβλέψῃ
070373	Ἀπεκρίθη
